Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Trees,Yield
Hong Kong,2020,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0
Hong Kong,2021,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0
Hong Kong,2022,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0
Hong Kong,2023,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0
Honduras,2014,2019,2,130.0,0.0,105.0,0.0,326.0,0.0,22.0,86.0,0.0,105.0,80.0,209.0,326.0,0.0,0.0,22.0,470.0,597.0,185.0,597.0,0.0,3.6154
Honduras,2015,2019,2,135.0,0.0,86.0,0.0,383.0,0.0,18.0,36.0,0.0,105.0,70.0,289.0,383.0,0.0,0.0,18.0,490.0,594.0,175.0,594.0,0.0,3.6296
Honduras,2016,2019,2,160.0,0.0,36.0,0.0,454.0,0.0,28.0,45.0,0.0,110.0,75.0,354.0,454.0,0.0,0.0,28.0,620.0,684.0,185.0,684.0,0.0,3.875
Honduras,2017,2021,11,160.0,0.0,45.0,0.0,369.0,0.0,44.0,95.0,0.0,130.0,75.0,250.0,369.0,0.0,0.0,44.0,580.0,669.0,205.0,669.0,0.0,3.625
Honduras,2018,2021,11,160.0,0.0,95.0,0.0,267.0,0.0,34.0,237.0,0.0,130.0,75.0,250.0,267.0,0.0,0.0,34.0,580.0,709.0,205.0,709.0,0.0,3.625
Honduras,2019,2021,11,200.0,0.0,237.0,0.0,428.0,0.0,14.0,198.0,0.0,130.0,75.0,250.0,428.0,0.0,0.0,14.0,580.0,831.0,205.0,831.0,0.0,2.9
Honduras,2020,2022,4,182.0,0.0,198.0,0.0,435.0,0.0,31.0,39.0,0.0,130.0,75.0,200.0,435.0,0.0,0.0,31.0,450.0,679.0,205.0,679.0,0.0,2.4725
Honduras,2021,2023,10,182.0,0.0,39.0,0.0,424.0,0.0,39.0,49.0,0.0,130.0,75.0,200.0,424.0,0.0,0.0,39.0,600.0,678.0,205.0,678.0,0.0,3.2967
Honduras,2022,2023,10,182.0,0.0,49.0,0.0,450.0,0.0,60.0,52.0,0.0,132.0,75.0,200.0,450.0,0.0,0.0,60.0,600.0,709.0,207.0,709.0,0.0,3.2967
Honduras,2023,2024,1,182.0,0.0,52.0,0.0,435.0,0.0,45.0,47.0,0.0,135.0,75.0,200.0,435.0,0.0,0.0,45.0,595.0,692.0,210.0,692.0,0.0,3.2692
Indonesia,2014,2020,11,9523.0,0.0,2910.0,594.0,26459.0,0.0,8.0,2889.0,245.0,4970.0,1850.0,3749.0,25964.0,0.0,0.0,8.0,33000.0,35918.0,7065.0,35918.0,0.0,3.4653
Indonesia,2015,2023,5,10300.0,0.0,2889.0,754.0,22759.0,0.0,3.0,2863.0,250.0,5170.0,3700.0,3256.0,22906.0,0.0,0.0,0.0,32000.0,34889.0,9120.0,34889.0,0.0,3.1068
Indonesia,2016,2023,5,11100.0,0.0,2863.0,880.0,27353.0,0.0,3.0,2110.0,255.0,5370.0,3500.0,4044.0,27633.0,0.0,0.0,5.0,36000.0,38868.0,9125.0,38868.0,0.0,3.2432
Indonesia,2017,2023,5,11700.0,0.0,2110.0,975.0,27894.0,0.0,2.0,3089.0,260.0,5570.0,5725.0,3887.0,26967.0,0.0,0.0,1.0,39500.0,41611.0,11555.0,41611.0,0.0,3.3761
Indonesia,2018,2023,5,11900.0,0.0,3089.0,975.0,29500.0,0.0,84.0,2909.0,265.0,5770.0,7450.0,3900.0,28279.0,0.0,0.0,84.0,41500.0,44673.0,13485.0,44673.0,0.0,3.4874
Indonesia,2019,2023,5,12100.0,0.0,2909.0,980.0,26000.0,0.0,0.0,4576.0,275.0,6020.0,8300.0,3900.0,26249.0,0.0,0.0,11.0,42500.0,45420.0,14595.0,45420.0,0.0,3.5124
Indonesia,2020,2023,8,12200.0,0.0,4576.0,1000.0,25110.0,0.0,0.0,5055.0,275.0,6225.0,9200.0,3800.0,27321.0,0.0,0.0,0.0,43500.0,48076.0,15700.0,48076.0,0.0,3.5656
Indonesia,2021,2023,8,12500.0,0.0,5055.0,1000.0,25562.0,0.0,0.0,7304.0,280.0,6650.0,10500.0,3300.0,22321.0,0.0,0.0,0.0,42000.0,47055.0,17430.0,47055.0,0.0,3.36
Indonesia,2022,2023,11,13500.0,0.0,7304.0,1000.0,25009.0,0.0,0.0,6137.0,290.0,6900.0,11900.0,3800.0,28077.0,0.0,0.0,0.0,46000.0,53304.0,19090.0,53304.0,0.0,3.4074
Indonesia,2023,2024,1,13800.0,0.0,6137.0,1000.0,24000.0,0.0,0.0,4587.0,300.0,7200.0,12850.0,3800.0,28200.0,0.0,0.0,0.0,47000.0,53137.0,20350.0,53137.0,0.0,3.4058
India,2014,2023,2,90.0,0.0,400.0,0.0,0.0,0.0,9594.0,581.0,0.0,8750.0,400.0,0.0,0.0,0.0,0.0,9139.0,192.0,9731.0,9150.0,9731.0,0.0,2.1333
India,2015,2023,2,100.0,0.0,581.0,0.0,0.0,0.0,8253.0,660.0,0.0,8500.0,497.0,0.0,0.0,0.0,0.0,8857.0,219.0,9657.0,8997.0,9657.0,0.0,2.19
India,2016,2023,2,105.0,0.0,660.0,0.0,0.0,0.0,9209.0,1151.0,0.0,8360.0,700.0,0.0,0.0,0.0,0.0,9341.0,210.0,10211.0,9060.0,10211.0,0.0,2.0
India,2017,2023,10,120.0,0.0,1151.0,0.0,0.0,0.0,8818.0,1280.0,0.0,8080.0,670.0,0.0,0.0,0.0,0.0,8608.0,271.0,10030.0,8750.0,10030.0,0.0,2.2583
India,2018,2023,10,115.0,0.0,1280.0,0.0,0.0,0.0,9700.0,2184.0,0.0,8310.0,775.0,0.0,0.0,0.0,0.0,9710.0,279.0,11269.0,9085.0,11269.0,0.0,2.4261
India,2019,2023,10,105.0,0.0,2184.0,0.0,0.0,0.0,7204.0,1386.0,0.0,8050.0,400.0,0.0,1.0,0.0,0.0,7398.0,255.0,9837.0,8450.0,9837.0,0.0,2.4286
India,2020,2023,10,114.0,0.0,1386.0,0.0,0.0,0.0,8176.0,843.0,0.0,8850.0,375.0,0.0,1.0,0.0,0.0,8411.0,272.0,10069.0,9225.0,10069.0,0.0,2.386
India,2021,2023,10,123.0,0.0,843.0,0.0,0.0,0.0,7750.0,972.0,0.0,7800.0,350.0,0.0,16.0,0.0,0.0,8004.0,291.0,9138.0,8150.0,9138.0,0.0,2.3659
India,2022,2023,12,129.0,0.0,972.0,0.0,0.0,0.0,9900.0,2419.0,0.0,8300.0,600.0,0.0,3.0,0.0,0.0,10045.0,305.0,11322.0,8900.0,11322.0,0.0,2.3643
India,2023,2024,1,129.0,0.0,2419.0,0.0,0.0,0.0,9200.0,2274.0,0.0,9100.0,650.0,0.0,0.0,0.0,0.0,9300.0,305.0,12024.0,9750.0,12024.0,0.0,2.3643
Iran,2014,2017,5,0.0,0.0,196.0,0.0,1.0,0.0,184.0,90.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,195.0,0.0,391.0,300.0,391.0,0.0,0.0
Iran,2015,2017,5,0.0,0.0,90.0,0.0,3.0,0.0,415.0,81.0,0.0,390.0,0.0,0.0,1.0,0.0,0.0,382.0,0.0,472.0,390.0,472.0,0.0,0.0
Iran,2016,2021,4,0.0,0.0,81.0,0.0,5.0,0.0,443.0,172.0,0.0,430.0,0.0,0.0,6.0,0.0,0.0,527.0,0.0,608.0,430.0,608.0,0.0,0.0
Iran,2017,2021,4,0.0,0.0,172.0,0.0,5.0,0.0,470.0,182.0,0.0,450.0,0.0,0.0,6.0,0.0,0.0,466.0,0.0,638.0,450.0,638.0,0.0,0.0
Iran,2018,2021,4,0.0,0.0,182.0,0.0,5.0,0.0,490.0,256.0,0.0,500.0,0.0,0.0,4.0,0.0,0.0,578.0,0.0,760.0,500.0,760.0,0.0,0.0
Iran,2019,2022,5,0.0,0.0,256.0,0.0,3.0,0.0,400.0,146.0,0.0,450.0,0.0,0.0,3.0,0.0,0.0,343.0,0.0,599.0,450.0,599.0,0.0,0.0
Iran,2020,2022,5,0.0,0.0,146.0,0.0,3.0,0.0,541.0,187.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,637.0,450.0,637.0,0.0,0.0
Iran,2021,2022,12,0.0,0.0,187.0,0.0,3.0,0.0,450.0,184.0,0.0,440.0,0.0,0.0,3.0,0.0,0.0,440.0,0.0,627.0,440.0,627.0,0.0,0.0
Iran,2022,2023,9,0.0,0.0,184.0,0.0,3.0,0.0,475.0,161.0,0.0,420.0,0.0,0.0,3.0,0.0,0.0,400.0,0.0,584.0,420.0,584.0,0.0,0.0
Iran,2023,2024,1,0.0,0.0,161.0,0.0,0.0,0.0,450.0,221.0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,676.0,455.0,676.0,0.0,0.0
Cote d'Ivoire,2014,2021,4,270.0,0.0,55.0,0.0,227.0,0.0,99.0,88.0,0.0,210.0,55.0,15.0,231.0,0.0,0.0,114.0,415.0,584.0,265.0,584.0,26900.0,1.537
Cote d'Ivoire,2015,2021,4,274.0,0.0,88.0,0.0,213.0,0.0,34.0,36.0,0.0,225.0,45.0,20.0,221.0,0.0,0.0,24.0,415.0,527.0,270.0,527.0,26900.0,1.5146
Cote d'Ivoire,2016,2022,8,275.0,0.0,36.0,0.0,172.0,0.0,7.0,95.0,0.0,235.0,65.0,20.0,163.0,0.0,0.0,36.0,486.0,558.0,300.0,558.0,26900.0,1.7673
Cote d'Ivoire,2017,2022,9,280.0,0.0,95.0,0.0,227.0,0.0,122.0,91.0,0.0,235.0,70.0,20.0,219.0,0.0,0.0,37.0,483.0,615.0,305.0,615.0,26900.0,1.725
Cote d'Ivoire,2018,2022,9,285.0,0.0,91.0,0.0,281.0,0.0,65.0,116.0,0.0,240.0,75.0,20.0,291.0,0.0,0.0,117.0,514.0,722.0,315.0,722.0,26900.0,1.8035
Cote d'Ivoire,2019,2022,9,290.0,0.0,116.0,0.0,228.0,0.0,34.0,164.0,0.0,235.0,80.0,0.0,220.0,0.0,0.0,58.0,525.0,699.0,315.0,699.0,26900.0,1.8103
Cote d'Ivoire,2020,2022,9,295.0,0.0,164.0,0.0,308.0,0.0,26.0,144.0,0.0,220.0,60.0,0.0,310.0,0.0,0.0,20.0,550.0,734.0,280.0,734.0,26900.0,1.8644
Cote d'Ivoire,2021,2023,5,300.0,0.0,144.0,0.0,450.0,0.0,50.0,41.0,0.0,210.0,55.0,0.0,461.0,0.0,0.0,48.0,575.0,767.0,265.0,767.0,26900.0,1.9167
Cote d'Ivoire,2022,2023,10,300.0,0.0,41.0,0.0,250.0,0.0,70.0,176.0,0.0,225.0,60.0,0.0,250.0,0.0,0.0,70.0,600.0,711.0,285.0,711.0,26900.0,2.0
Cote d'Ivoire,2023,2024,1,300.0,0.0,176.0,0.0,375.0,0.0,70.0,186.0,0.0,220.0,65.0,0.0,375.0,0.0,0.0,70.0,600.0,846.0,285.0,846.0,26900.0,2.0
Iraq,2014,2017,11,0.0,0.0,52.0,0.0,0.0,0.0,170.0,52.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,222.0,170.0,222.0,0.0,0.0
Iraq,2015,2017,11,0.0,0.0,52.0,0.0,0.0,0.0,200.0,42.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,242.0,200.0,242.0,0.0,0.0
Iraq,2016,2018,7,0.0,0.0,42.0,0.0,0.0,0.0,200.0,82.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,232.0,150.0,232.0,0.0,0.0
Iraq,2017,2018,9,0.0,0.0,82.0,0.0,0.0,0.0,200.0,52.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,282.0,230.0,282.0,0.0,0.0
Iraq,2018,2021,5,0.0,0.0,52.0,0.0,0.0,0.0,280.0,77.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,352.0,275.0,352.0,0.0,0.0
Iraq,2019,2022,5,0.0,0.0,77.0,0.0,0.0,0.0,350.0,117.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,427.0,310.0,427.0,0.0,0.0
Iraq,2020,2022,5,0.0,0.0,117.0,0.0,0.0,0.0,375.0,117.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,492.0,375.0,492.0,0.0,0.0
Iraq,2021,2022,5,0.0,0.0,117.0,0.0,0.0,0.0,375.0,52.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,517.0,465.0,517.0,0.0,0.0
Iraq,2022,2023,5,0.0,0.0,52.0,0.0,0.0,0.0,475.0,77.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,552.0,475.0,552.0,0.0,0.0
Iraq,2023,2024,1,0.0,0.0,77.0,0.0,0.0,0.0,450.0,72.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,592.0,520.0,592.0,0.0,0.0
Japan,2014,2017,2,0.0,0.0,11.0,0.0,0.0,0.0,620.0,23.0,0.0,571.0,35.0,0.0,0.0,0.0,0.0,618.0,0.0,629.0,606.0,629.0,0.0,0.0
Japan,2015,2017,4,0.0,0.0,23.0,0.0,0.0,0.0,647.0,22.0,0.0,588.0,35.0,0.0,0.0,0.0,0.0,622.0,0.0,645.0,623.0,645.0,0.0,0.0
Japan,2016,2022,3,0.0,0.0,22.0,0.0,0.0,0.0,708.0,62.0,0.0,590.0,70.0,0.0,0.0,0.0,0.0,700.0,0.0,722.0,660.0,722.0,0.0,0.0
Japan,2017,2022,3,0.0,0.0,62.0,0.0,0.0,0.0,754.0,46.0,0.0,605.0,150.0,0.0,0.0,0.0,0.0,739.0,0.0,801.0,755.0,801.0,0.0,0.0
Japan,2018,2022,3,0.0,0.0,46.0,0.0,0.0,0.0,779.0,48.0,0.0,590.0,190.0,0.0,0.0,0.0,0.0,782.0,0.0,828.0,780.0,828.0,0.0,0.0
Japan,2019,2022,3,0.0,0.0,48.0,0.0,0.0,0.0,761.0,59.0,0.0,590.0,180.0,0.0,0.0,0.0,0.0,781.0,0.0,829.0,770.0,829.0,0.0,0.0
Japan,2020,2023,4,0.0,0.0,59.0,0.0,0.0,0.0,638.0,8.0,0.0,611.0,100.0,0.0,0.0,0.0,0.0,660.0,0.0,719.0,711.0,719.0,0.0,0.0
Japan,2021,2023,4,0.0,0.0,8.0,0.0,0.0,0.0,650.0,8.0,0.0,575.0,70.0,0.0,0.0,0.0,0.0,645.0,0.0,653.0,645.0,653.0,0.0,0.0
Japan,2022,2024,1,0.0,0.0,8.0,0.0,0.0,0.0,636.0,8.0,0.0,550.0,110.0,0.0,0.0,0.0,0.0,660.0,0.0,668.0,660.0,668.0,0.0,0.0
Japan,2023,2024,1,0.0,0.0,8.0,0.0,0.0,0.0,650.0,8.0,0.0,550.0,110.0,0.0,0.0,0.0,0.0,660.0,0.0,668.0,660.0,668.0,0.0,0.0
Jordan,2014,2020,3,0.0,0.0,15.0,0.0,0.0,0.0,37.0,11.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,57.0,46.0,57.0,0.0,0.0
Jordan,2015,2020,12,0.0,0.0,11.0,0.0,0.0,0.0,40.0,10.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,53.0,43.0,53.0,0.0,0.0
Jordan,2016,2020,12,0.0,0.0,10.0,0.0,0.0,0.0,36.0,45.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,100.0,55.0,100.0,0.0,0.0
Jordan,2017,2020,12,0.0,0.0,45.0,0.0,0.0,0.0,50.0,34.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,84.0,50.0,84.0,0.0,0.0
Jordan,2018,2020,12,0.0,0.0,34.0,0.0,0.0,0.0,50.0,21.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,71.0,50.0,71.0,0.0,0.0
Jordan,2019,2021,5,0.0,0.0,21.0,0.0,0.0,0.0,65.0,14.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,57.0,43.0,57.0,0.0,0.0
Jordan,2020,2022,4,0.0,0.0,14.0,0.0,0.0,0.0,30.0,7.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,47.0,40.0,47.0,0.0,0.0
Jordan,2021,2023,1,0.0,0.0,7.0,0.0,0.0,0.0,40.0,5.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,46.0,41.0,46.0,0.0,0.0
Jordan,2022,2023,9,0.0,0.0,5.0,0.0,0.0,0.0,34.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,45.0,40.0,45.0,0.0,0.0
Jordan,2023,2024,1,0.0,0.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,50.0,45.0,50.0,0.0,0.0
Kenya,2014,2016,4,0.0,0.0,70.0,0.0,38.0,0.0,633.0,85.0,0.0,580.0,0.0,0.0,38.0,0.0,0.0,633.0,0.0,703.0,580.0,703.0,0.0,0.0
Kenya,2015,2022,1,0.0,0.0,85.0,0.0,63.0,0.0,695.0,97.0,0.0,620.0,0.0,0.0,63.0,0.0,0.0,695.0,0.0,780.0,620.0,780.0,0.0,0.0
Kenya,2016,2022,1,0.0,0.0,97.0,0.0,62.0,0.0,767.0,122.0,0.0,680.0,0.0,0.0,62.0,0.0,0.0,767.0,0.0,864.0,680.0,864.0,0.0,0.0
Kenya,2017,2022,12,0.0,0.0,122.0,0.0,94.0,0.0,764.0,92.0,0.0,700.0,0.0,0.0,94.0,0.0,0.0,764.0,0.0,886.0,700.0,886.0,0.0,0.0
Kenya,2018,2023,5,0.0,0.0,92.0,0.0,138.0,0.0,915.0,94.0,0.0,775.0,0.0,0.0,138.0,0.0,0.0,915.0,0.0,1007.0,775.0,1007.0,0.0,0.0
Kenya,2019,2022,12,0.0,0.0,94.0,0.0,155.0,0.0,1143.0,257.0,0.0,825.0,0.0,0.0,155.0,0.0,0.0,1143.0,0.0,1237.0,825.0,1237.0,0.0,0.0
Kenya,2020,2023,5,0.0,0.0,257.0,0.0,109.0,0.0,839.0,172.0,0.0,815.0,0.0,0.0,109.0,0.0,0.0,839.0,0.0,1096.0,815.0,1096.0,0.0,0.0
Kenya,2021,2023,5,0.0,0.0,172.0,0.0,123.0,0.0,789.0,48.0,0.0,790.0,0.0,0.0,123.0,0.0,0.0,789.0,0.0,961.0,790.0,961.0,0.0,0.0
Kenya,2022,2023,5,0.0,0.0,48.0,0.0,125.0,0.0,1000.0,98.0,0.0,825.0,0.0,0.0,125.0,0.0,0.0,1000.0,0.0,1048.0,825.0,1048.0,0.0,0.0
Kenya,2023,2024,1,0.0,0.0,98.0,0.0,125.0,0.0,1050.0,173.0,0.0,850.0,0.0,0.0,125.0,0.0,0.0,1050.0,0.0,1148.0,850.0,1148.0,0.0,0.0
"Korea, North",2014,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, North",2015,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, North",2016,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
"Korea, North",2017,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,12.0,21.0,0.0,0.0
"Korea, North",2018,2022,4,0.0,0.0,9.0,0.0,0.0,0.0,23.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,31.0,22.0,31.0,0.0,0.0
"Korea, North",2019,2022,4,0.0,0.0,9.0,0.0,0.0,0.0,17.0,9.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,23.0,32.0,0.0,0.0
"Korea, North",2020,2022,4,0.0,0.0,9.0,0.0,0.0,0.0,6.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,10.0,14.0,0.0,0.0
"Korea, North",2021,2022,4,0.0,0.0,4.0,0.0,0.0,0.0,6.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,27.0,18.0,27.0,0.0,0.0
"Korea, North",2022,2023,4,0.0,0.0,9.0,0.0,0.0,0.0,10.0,14.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,18.0,32.0,0.0,0.0
"Korea, North",2023,2024,1,0.0,0.0,14.0,0.0,0.0,0.0,20.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,34.0,20.0,34.0,0.0,0.0
"Korea, South",2014,2017,5,0.0,0.0,44.0,0.0,0.0,0.0,449.0,44.0,0.0,235.0,210.0,0.0,0.0,0.0,0.0,445.0,0.0,489.0,445.0,489.0,0.0,0.0
"Korea, South",2015,2018,7,0.0,0.0,44.0,0.0,0.0,0.0,472.0,49.0,0.0,240.0,235.0,0.0,0.0,0.0,0.0,480.0,0.0,524.0,475.0,524.0,0.0,0.0
"Korea, South",2016,2018,7,0.0,0.0,49.0,0.0,0.0,0.0,507.0,66.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,527.0,0.0,576.0,510.0,576.0,0.0,0.0
"Korea, South",2017,2018,9,0.0,0.0,66.0,0.0,0.0,0.0,520.0,71.0,0.0,270.0,275.0,0.0,0.0,0.0,0.0,550.0,0.0,616.0,545.0,616.0,0.0,0.0
"Korea, South",2018,2020,5,0.0,0.0,71.0,0.0,0.0,0.0,650.0,76.0,0.0,290.0,370.0,0.0,0.0,0.0,0.0,665.0,0.0,736.0,660.0,736.0,0.0,0.0
"Korea, South",2019,2022,5,0.0,0.0,76.0,0.0,0.0,0.0,570.0,74.0,0.0,240.0,350.0,0.0,0.0,0.0,0.0,588.0,0.0,664.0,590.0,664.0,0.0,0.0
"Korea, South",2020,2022,5,0.0,0.0,74.0,0.0,0.0,0.0,606.0,65.0,0.0,220.0,380.0,0.0,0.0,0.0,0.0,591.0,0.0,665.0,600.0,665.0,0.0,0.0
"Korea, South",2021,2022,11,0.0,0.0,65.0,0.0,0.0,0.0,700.0,65.0,0.0,220.0,370.0,0.0,0.0,0.0,0.0,590.0,0.0,655.0,590.0,655.0,0.0,0.0
"Korea, South",2022,2023,11,0.0,0.0,65.0,0.0,0.0,0.0,566.0,62.0,0.0,250.0,390.0,0.0,0.0,0.0,0.0,637.0,0.0,702.0,640.0,702.0,0.0,0.0
"Korea, South",2023,2024,1,0.0,0.0,62.0,0.0,0.0,0.0,700.0,72.0,0.0,265.0,425.0,0.0,0.0,0.0,0.0,700.0,0.0,762.0,690.0,762.0,0.0,0.0
Kuwait,2014,2017,5,0.0,0.0,2.0,0.0,0.0,0.0,26.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,28.0,23.0,28.0,0.0,0.0
Kuwait,2015,2018,4,0.0,0.0,5.0,0.0,0.0,0.0,24.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,28.0,26.0,28.0,0.0,0.0
Kuwait,2016,2021,4,0.0,0.0,2.0,0.0,0.0,0.0,29.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,33.0,31.0,33.0,0.0,0.0
Kuwait,2017,2019,2,0.0,0.0,2.0,0.0,0.0,0.0,32.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,31.0,30.0,31.0,0.0,0.0
Kuwait,2018,2020,3,0.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,32.0,31.0,32.0,0.0,0.0
Kuwait,2019,2021,4,0.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,24.0,23.0,24.0,0.0,0.0
Kuwait,2020,2022,4,0.0,0.0,1.0,0.0,0.0,0.0,27.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,27.0,25.0,27.0,0.0,0.0
Kuwait,2021,2022,4,0.0,0.0,2.0,0.0,0.0,0.0,27.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,32.0,30.0,32.0,0.0,0.0
Kuwait,2022,2023,4,0.0,0.0,2.0,0.0,0.0,0.0,34.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,37.0,35.0,37.0,0.0,0.0
Kuwait,2023,2024,1,0.0,0.0,2.0,0.0,0.0,0.0,30.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,32.0,30.0,32.0,0.0,0.0
Liberia,2014,2017,5,17.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,28.0,42.0,70.0,70.0,70.0,0.0,2.4706
Liberia,2015,2017,5,17.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,26.0,42.0,68.0,68.0,68.0,0.0,2.4706
Liberia,2016,2018,4,17.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,30.0,42.0,72.0,72.0,72.0,0.0,2.4706
Liberia,2017,2021,4,18.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,32.0,45.0,77.0,74.0,77.0,0.0,2.5
Liberia,2018,2021,4,18.0,0.0,3.0,0.0,0.0,0.0,39.0,10.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,39.0,45.0,87.0,77.0,87.0,0.0,2.5
Liberia,2019,2022,9,18.0,0.0,10.0,0.0,0.0,0.0,34.0,11.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,34.0,45.0,89.0,78.0,89.0,0.0,2.5
Liberia,2020,2023,5,18.0,0.0,11.0,0.0,0.0,0.0,27.0,6.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,27.0,45.0,83.0,77.0,83.0,0.0,2.5
Liberia,2021,2023,5,18.0,0.0,6.0,0.0,0.0,0.0,27.0,2.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,27.0,45.0,78.0,76.0,78.0,0.0,2.5
Liberia,2022,2023,5,18.0,0.0,2.0,0.0,0.0,0.0,35.0,4.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,82.0,78.0,82.0,0.0,2.5
