Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply
Morocco,2023,2024,1,15.0,0.0,4.0,0.0,43.0,27.0,13.0,0.4444,0.0,70.0,0.0,0.0,4.0,40.0,0.0,60.0,12.0,87.0,70.0,87.0
Mexico,2014,2021,3,0.0,21.0,33.0,10.0,44.0,33.0,5.0,0.4242,0.0,18.0,0.0,0.0,35.0,2.0,10.0,44.0,14.0,58.0,18.0,58.0
Mexico,2015,2021,3,5.0,18.0,27.0,11.0,55.0,30.0,25.0,0.4333,0.0,19.0,0.0,0.0,27.0,3.0,12.0,53.0,13.0,71.0,19.0,71.0
Mexico,2016,2021,3,25.0,16.0,47.0,8.0,50.0,35.0,0.0,0.4286,0.0,21.0,0.0,0.0,45.0,4.0,8.0,26.0,15.0,66.0,21.0,66.0
Mexico,2017,2021,3,0.0,18.0,32.0,23.0,166.0,32.0,55.0,0.4375,0.0,90.0,0.0,0.0,29.0,0.0,21.0,160.0,14.0,174.0,90.0,174.0
Mexico,2018,2021,3,55.0,17.0,21.0,18.0,48.0,31.0,22.0,0.4194,0.0,95.0,0.0,0.0,27.0,0.0,17.0,76.0,13.0,144.0,95.0,144.0
Mexico,2019,2021,5,22.0,18.0,21.0,20.0,35.0,21.0,9.0,0.4286,0.0,25.0,0.0,0.0,22.0,0.0,20.0,25.0,9.0,56.0,25.0,56.0
Mexico,2020,2022,5,9.0,18.0,20.0,20.0,50.0,26.0,19.0,0.4231,0.0,40.0,0.0,0.0,27.0,0.0,20.0,66.0,11.0,86.0,40.0,86.0
Mexico,2021,2023,1,19.0,20.0,25.0,18.0,45.0,30.0,57.0,0.4333,0.0,80.0,0.0,0.0,19.0,0.0,18.0,124.0,13.0,156.0,80.0,156.0
Mexico,2022,2023,12,57.0,20.0,20.0,20.0,45.0,38.0,24.0,0.4211,0.0,40.0,0.0,0.0,78.0,0.0,20.0,69.0,16.0,142.0,40.0,142.0
Mexico,2023,2024,1,24.0,20.0,20.0,20.0,100.0,30.0,27.0,0.4333,0.0,90.0,0.0,0.0,20.0,0.0,20.0,100.0,13.0,137.0,90.0,137.0
Norway,2014,2019,4,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,9.0,9.0,9.0
Norway,2015,2019,4,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0,8.0,8.0
Norway,2016,2019,4,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0,8.0,8.0
Norway,2017,2019,4,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,9.0,9.0,9.0
Norway,2018,2020,3,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,10.0,9.0,10.0
Norway,2019,2020,11,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,12.0,11.0,12.0
Norway,2020,2023,4,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,11.0,11.0
Norway,2021,2023,4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0
Norway,2022,2023,4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0
Norway,2023,2024,1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0
Paraguay,2014,2019,12,11.0,0.0,4.0,0.0,5.0,70.0,8.0,0.4,0.0,31.0,0.0,0.0,5.0,0.0,0.0,5.0,28.0,44.0,31.0,44.0
Paraguay,2015,2019,12,8.0,0.0,6.0,0.0,6.0,70.0,8.0,0.4,0.0,33.0,0.0,0.0,4.0,0.0,0.0,9.0,28.0,45.0,33.0,45.0
Paraguay,2016,2021,8,8.0,0.0,1.0,0.0,16.0,50.0,12.0,0.4,0.0,31.0,0.0,0.0,1.0,0.0,0.0,16.0,20.0,44.0,31.0,44.0
Paraguay,2017,2022,9,12.0,0.0,1.0,0.0,16.0,57.0,15.0,0.4035,0.0,35.0,0.0,0.0,1.0,0.0,0.0,16.0,23.0,51.0,35.0,51.0
Paraguay,2018,2022,9,15.0,0.0,2.0,0.0,19.0,45.0,14.0,0.4,0.0,35.0,0.0,0.0,2.0,0.0,0.0,18.0,18.0,51.0,35.0,51.0
Paraguay,2019,2022,9,14.0,0.0,3.0,0.0,16.0,35.0,11.0,0.4,0.0,30.0,0.0,0.0,3.0,0.0,0.0,16.0,14.0,44.0,30.0,44.0
Paraguay,2020,2023,11,11.0,0.0,2.0,0.0,15.0,30.0,4.0,0.4,0.0,21.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0,26.0,21.0,26.0
Paraguay,2021,2023,11,4.0,0.0,2.0,0.0,10.0,43.0,2.0,0.3953,0.0,21.0,0.0,0.0,2.0,0.0,0.0,4.0,17.0,25.0,21.0,25.0
Paraguay,2022,2023,11,2.0,0.0,2.0,0.0,10.0,43.0,2.0,0.3953,0.0,25.0,0.0,0.0,2.0,0.0,0.0,10.0,17.0,29.0,25.0,29.0
Paraguay,2023,2024,1,2.0,0.0,2.0,0.0,10.0,40.0,2.0,0.4,0.0,22.0,0.0,0.0,2.0,0.0,0.0,8.0,16.0,26.0,22.0,26.0
Peru,2014,2018,4,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,18.0,18.0
Peru,2015,2018,4,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,17.0
Peru,2016,2018,7,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,20.0,22.0
Peru,2017,2020,3,2.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,28.0,25.0,28.0
Peru,2018,2023,4,3.0,0.0,0.0,0.0,24.0,5.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,33.0,30.0,33.0
Peru,2019,2023,4,3.0,0.0,0.0,0.0,24.0,5.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,31.0,28.0,31.0
Peru,2020,2023,4,3.0,0.0,0.0,0.0,30.0,5.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,36.0,33.0,36.0
Peru,2021,2023,5,3.0,0.0,0.0,0.0,27.0,5.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,21.0,18.0,21.0
Peru,2022,2023,4,3.0,0.0,0.0,0.0,30.0,5.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,33.0,30.0,33.0
Peru,2023,2024,1,3.0,0.0,0.0,0.0,30.0,5.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,33.0,30.0,33.0
Pakistan,2014,2021,3,10.0,0.0,0.0,0.0,1.0,330.0,20.0,0.4,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,142.0,122.0,142.0
Pakistan,2015,2019,4,20.0,0.0,0.0,0.0,1.0,170.0,11.0,0.4,0.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,89.0,78.0,89.0
Pakistan,2016,2021,7,11.0,0.0,0.0,0.0,1.0,95.0,8.0,0.4,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,50.0,42.0,50.0
Pakistan,2017,2021,7,8.0,0.0,0.0,0.0,4.0,110.0,8.0,0.4,0.0,48.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,56.0,48.0,56.0
Pakistan,2018,2021,5,8.0,0.0,0.0,0.0,2.0,120.0,5.0,0.4,0.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,58.0,53.0,58.0
Pakistan,2019,2023,3,5.0,0.0,0.0,0.0,4.0,130.0,4.0,0.4,0.0,57.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,61.0,57.0,61.0
Pakistan,2020,2023,3,4.0,0.0,0.0,0.0,4.0,75.0,2.0,0.4,0.0,31.0,0.0,0.0,3.0,0.0,0.0,2.0,30.0,36.0,31.0,36.0
Pakistan,2021,2023,9,2.0,0.0,0.0,0.0,5.0,65.0,2.0,0.8,0.0,58.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0,60.0,58.0,60.0
Pakistan,2022,2023,12,2.0,0.0,0.0,0.0,8.0,130.0,4.0,0.4,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,54.0,50.0,54.0
Pakistan,2023,2024,1,4.0,0.0,0.0,0.0,6.0,120.0,8.0,0.4,0.0,50.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,58.0,50.0,58.0
Serbia,2014,2019,12,0.0,0.0,100.0,0.0,9.0,380.0,20.0,0.4237,0.0,40.0,0.0,46.0,109.0,8.0,0.0,8.0,161.0,169.0,40.0,169.0
Serbia,2015,2019,12,20.0,0.0,131.0,0.0,13.0,360.0,19.0,0.425,0.0,55.0,0.0,34.0,113.0,14.0,0.0,14.0,153.0,187.0,55.0,187.0
Serbia,2016,2021,5,19.0,0.0,130.0,0.0,17.0,450.0,20.0,0.4244,0.0,60.0,0.0,34.0,136.0,6.0,0.0,6.0,191.0,216.0,60.0,216.0
Serbia,2017,2021,5,20.0,0.0,110.0,0.0,10.0,500.0,56.0,0.424,0.0,65.0,0.0,38.0,134.0,23.0,0.0,23.0,212.0,255.0,65.0,255.0
Serbia,2018,2023,4,56.0,0.0,130.0,0.0,5.0,550.0,25.0,0.4182,0.0,75.0,0.0,80.0,188.0,0.0,0.0,2.0,230.0,288.0,75.0,288.0
Serbia,2019,2023,4,25.0,0.0,150.0,0.0,20.0,560.0,30.0,0.4179,0.0,80.0,0.0,85.0,161.0,20.0,0.0,12.0,234.0,271.0,80.0,271.0
Serbia,2020,2023,4,30.0,0.0,150.0,0.0,10.0,540.0,26.0,0.4167,0.0,85.0,0.0,86.0,155.0,10.0,0.0,11.0,225.0,266.0,85.0,266.0
Serbia,2021,2023,4,26.0,0.0,100.0,0.0,2.0,520.0,45.0,0.4173,0.0,80.0,0.0,90.0,120.0,0.0,0.0,2.0,217.0,245.0,80.0,245.0
Serbia,2022,2023,9,45.0,0.0,150.0,0.0,10.0,530.0,62.0,0.4189,0.0,90.0,0.0,100.0,125.0,0.0,0.0,10.0,222.0,277.0,90.0,277.0
Serbia,2023,2024,1,62.0,0.0,150.0,0.0,10.0,570.0,60.0,0.4175,0.0,95.0,0.0,100.0,155.0,0.0,0.0,10.0,238.0,310.0,95.0,310.0
Russia,2014,2018,5,208.0,0.0,1445.0,0.0,3.0,8300.0,213.0,0.413,30.0,1570.0,370.0,25.0,1456.0,0.0,0.0,3.0,3428.0,3639.0,1970.0,3639.0
Russia,2015,2020,1,213.0,0.0,1790.0,0.0,10.0,8600.0,272.0,0.413,30.0,1550.0,375.0,22.0,1541.0,0.0,0.0,3.0,3552.0,3768.0,1955.0,3768.0
Russia,2016,2022,1,272.0,0.0,2050.0,0.0,20.0,10100.0,245.0,0.413,35.0,1625.0,378.0,25.0,2178.0,0.0,0.0,18.0,4171.0,4461.0,2038.0,4461.0
Russia,2017,2022,1,245.0,0.0,2100.0,0.0,30.0,10150.0,159.0,0.413,40.0,1575.0,383.0,25.0,2310.0,0.0,0.0,30.0,4192.0,4467.0,1998.0,4467.0
Russia,2018,2022,1,159.0,0.0,2700.0,0.0,10.0,11950.0,327.0,0.413,40.0,1700.0,385.0,25.0,2652.0,0.0,0.0,10.0,4935.0,5104.0,2125.0,5104.0
Russia,2019,2022,8,327.0,0.0,3600.0,0.0,1.0,13800.0,172.0,0.413,50.0,1600.0,375.0,25.0,3830.0,0.0,0.0,1.0,5699.0,6027.0,2025.0,6027.0
Russia,2020,2022,8,172.0,0.0,3200.0,0.0,1.0,12400.0,53.0,0.413,45.0,1550.0,400.0,20.0,3246.0,0.0,0.0,1.0,5121.0,5294.0,1995.0,5294.0
Russia,2021,2024,1,53.0,0.0,3200.0,0.0,1.0,14000.0,386.0,0.413,50.0,1800.0,450.0,20.0,3150.0,0.0,0.0,1.0,5782.0,5836.0,2300.0,5836.0
Russia,2022,2024,1,386.0,0.0,4000.0,0.0,1.0,15700.0,386.0,0.413,50.0,1910.0,475.0,30.0,4050.0,0.0,0.0,1.0,6484.0,6871.0,2435.0,6871.0
Russia,2023,2024,1,386.0,0.0,4200.0,0.0,1.0,16500.0,377.0,0.413,50.0,2000.0,475.0,25.0,4300.0,0.0,0.0,1.0,6815.0,7202.0,2525.0,7202.0
Saudi Arabia,2014,2021,3,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,18.0,0.0,0.0,115.0,0.0,115.0,97.0,115.0
Saudi Arabia,2015,2021,1,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,23.0,0.0,0.0,106.0,0.0,106.0,83.0,106.0
Saudi Arabia,2016,2021,1,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,18.0,0.0,0.0,73.0,0.0,73.0,55.0,73.0
Saudi Arabia,2017,2021,1,0.0,0.0,0.0,0.0,117.0,0.0,31.0,0.0,0.0,80.0,0.0,0.0,17.0,0.0,0.0,128.0,0.0,128.0,80.0,128.0
Saudi Arabia,2018,2023,4,31.0,0.0,14.0,0.0,100.0,0.0,26.0,0.0,0.0,80.0,0.0,0.0,15.0,0.0,0.0,90.0,0.0,121.0,80.0,121.0
Saudi Arabia,2019,2021,4,26.0,0.0,20.0,0.0,100.0,0.0,15.0,0.0,0.0,80.0,0.0,0.0,21.0,0.0,0.0,90.0,0.0,116.0,80.0,116.0
Saudi Arabia,2020,2023,4,15.0,0.0,25.0,0.0,100.0,0.0,21.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,97.0,0.0,112.0,65.0,112.0
Saudi Arabia,2021,2023,4,21.0,0.0,30.0,0.0,140.0,0.0,56.0,0.0,0.0,70.0,0.0,0.0,29.0,0.0,0.0,134.0,0.0,155.0,70.0,155.0
Saudi Arabia,2022,2023,9,56.0,0.0,25.0,0.0,85.0,0.0,61.0,0.0,0.0,95.0,0.0,0.0,35.0,0.0,0.0,135.0,0.0,191.0,95.0,191.0
Saudi Arabia,2023,2024,1,61.0,0.0,25.0,0.0,110.0,0.0,61.0,0.0,0.0,110.0,0.0,0.0,25.0,0.0,0.0,135.0,0.0,196.0,110.0,196.0
South Africa,2014,2023,7,109.0,0.0,65.0,0.0,95.0,735.0,92.0,0.419,0.0,365.0,0.0,0.0,67.0,95.0,0.0,107.0,308.0,524.0,365.0,524.0
South Africa,2015,2023,7,92.0,0.0,138.0,0.0,125.0,695.0,27.0,0.4187,0.0,375.0,0.0,0.0,142.0,133.0,0.0,161.0,291.0,544.0,375.0,544.0
South Africa,2016,2023,7,27.0,0.0,74.0,0.0,171.0,875.0,59.0,0.4194,0.0,415.0,0.0,0.0,71.0,95.0,0.0,151.0,367.0,545.0,415.0,545.0
South Africa,2017,2023,7,59.0,0.0,60.0,0.0,149.0,890.0,93.0,0.4191,0.0,435.0,0.0,0.0,60.0,115.0,0.0,156.0,373.0,588.0,435.0,588.0
South Africa,2018,2023,7,93.0,0.0,64.0,0.0,246.0,655.0,106.0,0.4183,0.0,460.0,0.0,0.0,66.0,115.0,0.0,265.0,274.0,632.0,460.0,632.0
South Africa,2019,2023,7,106.0,0.0,62.0,0.0,263.0,855.0,164.0,0.4187,0.0,460.0,0.0,0.0,59.0,85.0,0.0,219.0,358.0,683.0,460.0,683.0
South Africa,2020,2023,7,164.0,0.0,60.0,0.0,125.0,700.0,83.0,0.4186,0.0,445.0,0.0,0.0,54.0,110.0,0.0,125.0,293.0,582.0,445.0,582.0
South Africa,2021,2023,7,83.0,0.0,70.0,0.0,120.0,800.0,27.0,0.4188,0.0,440.0,0.0,0.0,71.0,110.0,0.0,120.0,335.0,538.0,440.0,538.0
South Africa,2022,2023,10,27.0,0.0,55.0,0.0,175.0,765.0,18.0,0.4196,0.0,455.0,0.0,0.0,50.0,110.0,0.0,175.0,321.0,523.0,455.0,523.0
South Africa,2023,2024,1,18.0,0.0,60.0,0.0,190.0,850.0,29.0,0.4188,0.0,465.0,0.0,0.0,60.0,100.0,0.0,180.0,356.0,554.0,465.0,554.0
Syria,2014,2018,4,44.0,0.0,0.0,0.0,132.0,0.0,39.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,189.0,150.0,189.0
Syria,2015,2020,12,39.0,0.0,0.0,0.0,133.0,0.0,27.0,0.0,0.0,145.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,173.0,145.0,173.0
Syria,2016,2020,12,27.0,0.0,0.0,0.0,120.0,0.0,13.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,148.0,135.0,148.0
Syria,2017,2020,12,13.0,0.0,0.0,0.0,115.0,0.0,8.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,128.0,120.0,128.0
Syria,2018,2020,12,8.0,0.0,0.0,0.0,136.0,0.0,12.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,147.0,135.0,147.0
Syria,2019,2020,12,12.0,0.0,0.0,0.0,95.0,0.0,8.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,98.0,90.0,98.0
Syria,2020,2023,4,8.0,0.0,0.0,0.0,70.0,0.0,5.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,80.0,75.0,80.0
Syria,2021,2023,4,5.0,0.0,0.0,0.0,80.0,0.0,4.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,79.0,75.0,79.0
Syria,2022,2023,6,4.0,0.0,0.0,0.0,80.0,0.0,9.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,94.0,85.0,94.0
Syria,2023,2024,1,9.0,0.0,0.0,0.0,75.0,0.0,9.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,99.0,90.0,99.0
Switzerland,2014,2016,4,0.0,0.0,1.0,0.0,50.0,14.0,0.0,0.4286,0.0,55.0,0.0,0.0,1.0,25.0,0.0,50.0,6.0,56.0,55.0,56.0
Switzerland,2015,2018,4,0.0,0.0,1.0,0.0,45.0,16.0,0.0,0.375,0.0,50.0,0.0,0.0,1.0,23.0,0.0,45.0,6.0,51.0,50.0,51.0
Switzerland,2016,2020,3,0.0,0.0,0.0,0.0,47.0,17.0,0.0,0.4118,0.0,54.0,0.0,0.0,0.0,23.0,0.0,47.0,7.0,54.0,54.0,54.0
Switzerland,2017,2020,3,0.0,0.0,0.0,0.0,50.0,19.0,0.0,0.3684,0.0,49.0,0.0,0.0,0.0,24.0,0.0,42.0,7.0,49.0,49.0,49.0
Switzerland,2018,2020,5,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.4,0.0,51.0,0.0,0.0,0.0,24.0,0.0,45.0,6.0,51.0,51.0,51.0
Switzerland,2019,2021,1,0.0,0.0,0.0,0.0,48.0,16.0,0.0,0.375,0.0,51.0,0.0,0.0,0.0,21.0,0.0,45.0,6.0,51.0,51.0,51.0
Switzerland,2020,2022,4,0.0,0.0,0.0,0.0,48.0,13.0,0.0,0.3846,0.0,53.0,0.0,0.0,0.0,21.0,0.0,48.0,5.0,53.0,53.0,53.0
Switzerland,2021,2023,3,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.4,0.0,56.0,0.0,0.0,1.0,20.0,0.0,51.0,6.0,57.0,56.0,57.0
Switzerland,2022,2023,5,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.4,0.0,58.0,0.0,0.0,0.0,20.0,0.0,52.0,6.0,58.0,58.0,58.0
Switzerland,2023,2024,1,0.0,0.0,0.0,0.0,50.0,16.0,0.0,0.375,0.0,58.0,0.0,0.0,0.0,20.0,0.0,52.0,6.0,58.0,58.0,58.0
Turkey,2014,2020,11,340.0,0.0,618.0,0.0,798.0,1575.0,291.0,0.4298,10.0,885.0,20.0,6.0,644.0,37.0,0.0,833.0,677.0,1850.0,915.0,1850.0
Turkey,2015,2020,11,291.0,0.0,600.0,0.0,738.0,1350.0,49.0,0.4348,10.0,890.0,20.0,8.0,613.0,2.0,0.0,704.0,587.0,1582.0,920.0,1582.0
Turkey,2016,2020,11,49.0,0.0,538.0,0.0,661.0,1750.0,14.0,0.4349,10.0,915.0,20.0,9.0,685.0,23.0,0.0,834.0,761.0,1644.0,945.0,1644.0
Turkey,2017,2020,11,14.0,0.0,380.0,0.0,500.0,2025.0,42.0,0.4351,10.0,950.0,20.0,18.0,418.0,28.0,0.0,545.0,881.0,1440.0,980.0,1440.0
Turkey,2018,2023,10,42.0,0.0,360.0,0.0,533.0,2450.0,86.0,0.4351,10.0,1065.0,20.0,15.0,496.0,28.0,0.0,569.0,1066.0,1677.0,1095.0,1677.0
Turkey,2019,2023,10,86.0,0.0,350.0,0.0,550.0,2500.0,187.0,0.4344,10.0,1110.0,20.0,15.0,715.0,10.0,0.0,870.0,1086.0,2042.0,1140.0,2042.0
Turkey,2020,2023,10,187.0,0.0,400.0,0.0,600.0,2400.0,140.0,0.435,10.0,1200.0,20.0,15.0,639.0,35.0,0.0,778.0,1044.0,2009.0,1230.0,2009.0
Turkey,2021,2023,10,140.0,0.0,800.0,0.0,1300.0,2125.0,222.0,0.4344,10.0,1230.0,20.0,0.0,889.0,0.0,0.0,1308.0,923.0,2371.0,1260.0,2371.0
Turkey,2022,2024,1,222.0,0.0,1200.0,0.0,1300.0,2450.0,555.0,0.4343,15.0,1300.0,25.0,0.0,1102.0,0.0,0.0,1711.0,1064.0,2997.0,1340.0,2997.0
Turkey,2023,2024,1,555.0,0.0,975.0,0.0,1000.0,2135.0,168.0,0.4347,15.0,1375.0,25.0,0.0,1125.0,0.0,0.0,1225.0,928.0,2708.0,1415.0,2708.0
Taiwan,2014,2018,4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,20.0,20.0,20.0
Taiwan,2015,2018,4,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,17.0,17.0,17.0
Taiwan,2016,2018,4,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,18.0,18.0,18.0
Taiwan,2017,2019,4,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,19.0,19.0,19.0
Taiwan,2018,2019,4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,20.0,20.0,20.0
Taiwan,2019,2021,3,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,19.0,19.0,19.0
Taiwan,2020,2022,4,0.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,20.0,23.0
Taiwan,2021,2023,4,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,20.0,20.0
Taiwan,2022,2023,4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0
Taiwan,2023,2024,1,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0
Ukraine,2014,2020,2,335.0,4.0,3939.0,0.0,1.0,10300.0,344.0,0.43,0.0,520.0,30.0,586.0,3872.0,0.0,0.0,2.0,4429.0,4766.0,550.0,4766.0
Ukraine,2015,2020,5,344.0,8.0,4843.0,0.0,1.0,11650.0,305.0,0.43,0.0,520.0,30.0,1366.0,4500.0,0.0,0.0,1.0,5010.0,5355.0,550.0,5355.0
Ukraine,2016,2020,5,305.0,14.0,5766.0,0.0,1.0,14600.0,255.0,0.435,0.0,520.0,30.0,1660.0,5851.0,0.0,0.0,0.0,6351.0,6656.0,550.0,6656.0
Ukraine,2017,2020,5,255.0,10.0,5587.0,0.0,1.0,13750.0,279.0,0.43,0.0,518.0,30.0,1341.0,5342.0,0.0,0.0,1.0,5913.0,6169.0,548.0,6169.0
Ukraine,2018,2021,5,279.0,10.0,6000.0,0.0,0.0,14800.0,35.0,0.43,0.0,515.0,30.0,1829.0,6063.0,0.0,0.0,0.0,6364.0,6643.0,545.0,6643.0
Ukraine,2019,2021,5,35.0,10.0,6500.0,0.0,0.0,16425.0,189.0,0.4499,0.0,520.0,30.0,1625.0,6686.0,0.0,0.0,0.0,7390.0,7425.0,550.0,7425.0
Ukraine,2020,2022,8,189.0,10.0,5500.0,0.0,0.0,13750.0,279.0,0.43,0.0,520.0,30.0,1500.0,5273.0,0.0,0.0,0.0,5913.0,6102.0,550.0,6102.0
Ukraine,2021,2022,11,279.0,10.0,4100.0,0.0,0.0,10800.0,44.0,0.43,0.0,400.0,15.0,1700.0,4465.0,0.0,0.0,1.0,4644.0,4924.0,415.0,4924.0
Ukraine,2022,2023,11,44.0,10.0,4310.0,0.0,0.0,14000.0,42.0,0.43,0.0,325.0,15.0,1600.0,5683.0,0.0,0.0,1.0,6020.0,6065.0,340.0,6065.0
Ukraine,2023,2024,1,42.0,10.0,4400.0,0.0,0.0,14100.0,42.0,0.4301,0.0,350.0,15.0,1650.0,5700.0,0.0,0.0,0.0,6065.0,6107.0,365.0,6107.0
United States,2014,2018,4,23.0,0.0,29.0,0.0,81.0,366.0,23.0,0.3989,0.0,197.0,0.0,0.0,29.0,0.0,0.0,80.0,146.0,249.0,197.0,249.0
United States,2015,2019,10,23.0,0.0,37.0,0.0,43.0,495.0,34.0,0.4141,0.0,197.0,0.0,0.0,39.0,0.0,0.0,42.0,205.0,270.0,197.0,270.0
United States,2016,2018,4,34.0,0.0,33.0,0.0,54.0,508.0,41.0,0.4154,0.0,226.0,0.0,0.0,32.0,0.0,0.0,54.0,211.0,299.0,226.0,299.0
United States,2017,2019,4,41.0,0.0,40.0,0.0,72.0,475.0,33.0,0.4147,0.0,238.0,0.0,0.0,40.0,0.0,0.0,73.0,197.0,311.0,238.0,311.0
