Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Yield
South Africa,2020,2023,7,478.0,480.0,61.0,0.0,1.0,0.0,2.0,700.0,32.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0,678.0,741.0,708.0,741.0,1.4184
South Africa,2021,2023,7,671.0,675.0,32.0,0.0,1.0,0.0,1.0,800.0,74.0,9.0,2.0,0.0,2.0,0.0,0.0,9.0,846.0,887.0,811.0,887.0,1.2608
South Africa,2022,2023,12,556.0,560.0,74.0,0.0,1.0,0.0,1.0,765.0,30.0,10.0,2.0,0.0,1.0,0.0,0.0,10.0,724.0,808.0,777.0,808.0,1.3022
South Africa,2023,2024,1,640.0,600.0,30.0,0.0,1.0,0.0,50.0,850.0,58.0,10.0,2.0,0.0,50.0,0.0,0.0,5.0,935.0,970.0,862.0,970.0,1.4609
Switzerland,2014,2018,4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10.0,14.0,14.0,14.0,2.5
Switzerland,2015,2018,4,4.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,10.0,16.0,16.0,16.0,2.5
Switzerland,2016,2018,4,4.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,10.0,17.0,17.0,17.0,2.5
Switzerland,2017,2020,3,4.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,10.0,19.0,19.0,19.0,2.5
Switzerland,2018,2023,4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,10.0,15.0,15.0,15.0,2.5
Switzerland,2019,2023,4,4.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,10.0,16.0,16.0,16.0,2.5
Switzerland,2020,2023,4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,10.0,14.0,13.0,14.0,2.5
Switzerland,2021,2023,4,4.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,15.0,15.0,2.5
Switzerland,2022,2023,4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,15.0,15.0,2.5
Switzerland,2023,2024,1,4.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,16.0,16.0,2.5
Turkey,2014,2020,11,530.0,530.0,86.0,0.0,31.0,2.0,340.0,1575.0,35.0,2.0,95.0,7.0,41.0,218.0,2.0,462.0,1200.0,1748.0,1672.0,1748.0,2.2642
Turkey,2015,2020,11,550.0,550.0,35.0,0.0,47.0,2.0,382.0,1350.0,57.0,2.0,100.0,11.0,109.0,138.0,2.0,483.0,1100.0,1618.0,1452.0,1618.0,2.0
Turkey,2016,2020,11,600.0,600.0,57.0,0.0,45.0,2.0,550.0,1750.0,45.0,2.0,110.0,16.0,126.0,118.0,2.0,656.0,1320.0,2033.0,1862.0,2033.0,2.2
Turkey,2017,2020,11,700.0,700.0,45.0,0.0,50.0,2.0,700.0,2025.0,30.0,2.0,160.0,20.0,148.0,337.0,2.0,770.0,1550.0,2365.0,2187.0,2365.0,2.2143
Turkey,2018,2023,10,715.0,750.0,30.0,0.0,50.0,2.0,1239.0,2450.0,203.0,2.0,175.0,23.0,116.0,331.0,2.0,1116.0,1800.0,2946.0,2627.0,2946.0,2.5175
Turkey,2019,2023,10,730.0,730.0,203.0,0.0,75.0,0.0,1207.0,2500.0,345.0,2.0,185.0,20.0,99.0,300.0,2.0,1178.0,1750.0,3131.0,2687.0,3131.0,2.3973
Turkey,2020,2023,10,720.0,730.0,345.0,0.0,60.0,0.0,734.0,2400.0,102.0,2.0,185.0,20.0,123.0,0.0,2.0,907.0,1560.0,2812.0,2587.0,2812.0,2.1667
Turkey,2021,2023,10,760.0,760.0,102.0,0.0,100.0,0.0,826.0,2125.0,101.0,2.0,175.0,0.0,118.0,0.0,0.0,669.0,1750.0,2521.0,2302.0,2521.0,2.3026
Turkey,2022,2024,1,790.0,790.0,101.0,0.0,100.0,0.0,1000.0,2450.0,168.0,2.0,220.0,0.0,102.0,0.0,0.0,941.0,1900.0,2942.0,2672.0,2942.0,2.4051
Turkey,2023,2024,1,700.0,750.0,168.0,0.0,100.0,0.0,950.0,2135.0,106.0,2.0,200.0,0.0,75.0,0.0,0.0,800.0,1550.0,2518.0,2337.0,2518.0,2.2143
Ukraine,2014,2018,4,5300.0,0.0,449.0,0.0,48.0,4.0,14.0,10300.0,149.0,120.0,50.0,31.0,45.0,4.0,4.0,15.0,10200.0,10664.0,10470.0,10664.0,1.9245
Ukraine,2015,2021,5,5500.0,5500.0,149.0,0.0,197.0,7.0,24.0,11650.0,168.0,120.0,50.0,51.0,83.0,5.0,7.0,22.0,11900.0,12071.0,11820.0,12071.0,2.1636
Ukraine,2016,2021,5,6800.0,6800.0,168.0,0.0,73.0,7.0,25.0,14600.0,421.0,130.0,50.0,130.0,191.0,6.0,7.0,24.0,15200.0,15392.0,14780.0,15392.0,2.2353
Ukraine,2017,2021,5,6800.0,6800.0,421.0,0.0,50.0,5.0,20.0,13750.0,172.0,140.0,50.0,35.0,39.0,5.0,7.0,30.0,13700.0,14151.0,13940.0,14151.0,2.0147
Ukraine,2018,2023,1,6500.0,6500.0,172.0,0.0,100.0,5.0,20.0,14800.0,140.0,100.0,50.0,27.0,105.0,5.0,7.0,23.0,15000.0,15195.0,14950.0,15195.0,2.3077
Ukraine,2019,2023,4,6400.0,6400.0,140.0,0.0,80.0,0.0,20.0,16425.0,58.0,85.0,50.0,27.0,53.0,5.0,7.0,31.0,16500.0,16671.0,16560.0,16671.0,2.5781
Ukraine,2020,2023,4,7000.0,7000.0,58.0,0.0,90.0,0.0,23.0,13750.0,141.0,50.0,50.0,27.0,191.0,5.0,7.0,24.0,14100.0,14182.0,13850.0,14182.0,2.0143
Ukraine,2021,2023,4,7100.0,7100.0,141.0,0.0,1650.0,0.0,23.0,10800.0,4690.0,500.0,50.0,1200.0,1622.0,5.0,5.0,21.0,17500.0,17662.0,11350.0,17662.0,2.4648
Ukraine,2022,2024,1,5700.0,5700.0,4690.0,0.0,2300.0,0.0,10.0,14000.0,815.0,200.0,50.0,2000.0,1856.0,5.0,5.0,31.0,12200.0,16921.0,14250.0,16921.0,2.1404
Ukraine,2023,2024,1,6000.0,6000.0,815.0,0.0,2000.0,0.0,10.0,14100.0,495.0,200.0,50.0,600.0,500.0,5.0,5.0,30.0,14500.0,15345.0,14350.0,15345.0,2.4167
United States,2014,2019,3,609.0,633.0,91.0,0.0,98.0,0.0,58.0,366.0,108.0,580.0,0.0,0.0,116.0,0.0,0.0,75.0,1004.0,1170.0,946.0,1170.0,1.6486
United States,2015,2019,3,729.0,753.0,108.0,0.0,89.0,0.0,57.0,495.0,187.0,726.0,0.0,0.0,99.0,0.0,0.0,72.0,1327.0,1507.0,1221.0,1507.0,1.8203
United States,2016,2019,3,620.0,646.0,187.0,0.0,79.0,0.0,60.0,508.0,267.0,605.0,0.0,0.0,90.0,0.0,0.0,80.0,1203.0,1470.0,1113.0,1470.0,1.9403
United States,2017,2021,7,540.0,568.0,267.0,0.0,88.0,0.0,95.0,475.0,175.0,605.0,0.0,0.0,79.0,0.0,0.0,97.0,970.0,1334.0,1080.0,1334.0,1.7963
United States,2018,2024,1,491.0,525.0,175.0,0.0,64.0,0.0,90.0,485.0,130.0,564.0,0.0,0.0,64.0,0.0,0.0,115.0,953.0,1243.0,1049.0,1243.0,1.9409
United States,2019,2024,1,506.0,545.0,130.0,0.0,45.0,0.0,155.0,389.0,88.0,673.0,0.0,0.0,45.0,0.0,0.0,181.0,884.0,1195.0,1062.0,1195.0,1.747
United States,2020,2024,1,673.0,693.0,88.0,0.0,59.0,0.0,129.0,504.0,179.0,867.0,0.0,0.0,59.0,0.0,0.0,170.0,1351.0,1609.0,1371.0,1609.0,2.0074
United States,2021,2024,1,503.0,521.0,179.0,0.0,60.0,0.0,119.0,435.0,134.0,596.0,0.0,0.0,50.0,0.0,0.0,174.0,862.0,1215.0,1031.0,1215.0,1.7137
United States,2022,2024,1,647.0,683.0,134.0,0.0,57.0,0.0,120.0,600.0,166.0,732.0,0.0,0.0,50.0,0.0,0.0,140.0,1274.0,1548.0,1332.0,1548.0,1.9691
United States,2023,2024,1,513.0,532.0,166.0,0.0,57.0,0.0,140.0,520.0,130.0,661.0,0.0,0.0,52.0,0.0,0.0,170.0,1027.0,1363.0,1181.0,1363.0,2.0019
Uruguay,2014,2023,9,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0
Uruguay,2015,2023,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0
Uruguay,2016,2023,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0
Uruguay,2017,2023,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Uruguay,2018,2023,9,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0
Uruguay,2019,2023,9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,1.3333
Uruguay,2020,2023,9,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,9.0,7.0,9.0,1.6
Uruguay,2021,2023,9,7.0,7.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,15.0,16.0,2.0
Uruguay,2022,2023,9,11.0,11.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,11.0,12.0,0.9091
Uruguay,2023,2024,1,12.0,12.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,13.0,12.0,13.0,0.9167
Uzbekistan,2014,2021,8,19.0,19.0,34.0,0.0,0.0,0.0,0.0,95.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,65.0,46.0,145.0,105.0,145.0,2.4211
Uzbekistan,2015,2021,8,12.0,12.0,40.0,0.0,0.0,0.0,0.0,150.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,96.0,50.0,186.0,155.0,186.0,4.1667
Uzbekistan,2016,2021,8,12.0,12.0,31.0,0.0,0.0,0.0,0.0,200.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,146.0,54.0,231.0,205.0,231.0,4.5
Uzbekistan,2017,2021,8,8.0,8.0,26.0,0.0,0.0,0.0,0.0,200.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,176.0,27.0,229.0,205.0,229.0,3.375
Uzbekistan,2018,2021,8,8.0,8.0,24.0,0.0,0.0,0.0,0.0,300.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,280.0,27.0,331.0,305.0,331.0,3.375
Uzbekistan,2019,2021,8,10.0,10.0,26.0,0.0,0.0,0.0,0.0,150.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,107.0,41.0,174.0,155.0,174.0,4.1
Uzbekistan,2020,2023,5,10.0,12.0,19.0,0.0,0.0,0.0,0.0,170.0,21.0,5.0,0.0,0.0,1.0,0.0,0.0,141.0,37.0,197.0,175.0,197.0,3.7
Uzbekistan,2021,2023,5,11.0,12.0,21.0,0.0,0.0,0.0,0.0,155.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,120.0,39.0,180.0,160.0,180.0,3.5455
Uzbekistan,2022,2023,9,12.0,12.0,20.0,0.0,0.0,0.0,0.0,250.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,225.0,42.0,287.0,255.0,287.0,3.5
Uzbekistan,2023,2024,1,11.0,12.0,32.0,0.0,0.0,0.0,0.0,250.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,200.0,40.0,272.0,255.0,272.0,3.6364
United Kingdom,2016,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,35.0,35.0,0.0
United Kingdom,2017,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0,40.0,39.0,40.0,0.0
United Kingdom,2018,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,19.0,5.0,0.0,1.0,0.0,0.0,39.0,0.0,39.0,38.0,39.0,0.0
United Kingdom,2019,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,19.0,5.0,0.0,9.0,0.0,0.0,56.0,0.0,56.0,47.0,56.0,0.0
United Kingdom,2020,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,18.0,5.0,0.0,8.0,0.0,0.0,71.0,0.0,71.0,63.0,71.0,0.0
United Kingdom,2021,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,5.0,0.0,1.0,0.0,0.0,76.0,0.0,76.0,75.0,76.0,0.0
United Kingdom,2022,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,19.0,5.0,0.0,1.0,0.0,0.0,50.0,0.0,50.0,49.0,50.0,0.0
United Kingdom,2023,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,20.0,5.0,0.0,1.0,0.0,0.0,70.0,0.0,70.0,69.0,70.0,0.0
